#{"t_start": 1604353159.919439, "env_id": "SparseMountainCar-v0"}
r,l,t
0,200,1.883847
0,200,2.577227
0,200,14.317819
0,200,15.011199
0,200,15.696768
0,200,20.250617
0,200,20.949857
0,200,25.667774
0,200,26.352365
0,200,27.033052
0,200,31.680653
0,200,32.364268
0,200,36.988432
0,200,37.658377
0,200,38.341988
0,200,42.960293
0,200,43.649767
0,200,48.29444
0,200,48.972195
0,200,49.659716
0,200,54.303412
0,200,54.992886
0,200,55.690174
0,200,60.391489
0,200,61.080963
0,200,65.681689
0,200,66.362374
0,200,67.047942
0,200,71.692615
0,200,72.433848
0,200,77.08731
0,200,77.760182
0,200,78.432078
4.16,176,83.012295
0,200,83.694933
0,200,88.328864
0,200,89.017362
0,200,89.69414
0,200,94.283147
4.61,171,94.89254
0,200,95.577131
0,200,100.180787
0,200,100.879051
5.15,165,105.350867
5.42,162,105.903618
5.78,158,106.453439
5.42,162,107.006191
0,200,111.761219
4.43,173,112.414558
5.69,159,113.018093
2.9,190,117.581709
0,200,118.253604
4.07,177,122.80843
5.87,157,123.339696
5.24,164,123.900261
0,200,128.54591
0,200,129.223665
5.87,157,129.765673
5.33,163,134.262881
3.44,184,134.887901
6.05,155,135.429909
0,200,140.018916
5.78,158,140.570693
2.9,190,141.212311
5.6,160,145.65483
6.77,147,146.153868
0,200,146.857015
0,200,151.430397
5.42,162,151.979241
5.96,156,152.499765
5.51,161,156.964746
11.27,97,157.286043
4.52,172,157.862233
5.6,160,162.354557
5.15,165,162.918051
5.33,163,163.482522
4.79,169,164.056758
4.34,174,168.591075
5.15,165,169.140897
5.87,157,169.680953
4.97,167,174.138119
5.24,164,174.71138
5.33,163,175.262177
5.6,160,179.718368
2.36,196,180.376591
5.6,160,180.925436
5.78,158,185.42069
5.78,158,185.977348
6.23,153,186.503731
5.78,158,191.000938
5.42,162,191.55369
6.23,153,192.067379
5.96,156,196.499153
6.05,155,197.028466
5.6,160,197.584147
6.23,153,198.103693
6.14,154,202.490547
4.25,175,203.085291
4.7,170,203.654644
8.21,131,208.03173
6.68,148,208.536629
3.26,186,209.166531
6.95,145,213.592447
5.78,158,214.129573
5.87,157,214.683301
6.14,154,219.078943
4.88,168,219.64146
6.23,153,220.171751
2.9,190,224.792984
11.45,95,225.112329
6.05,155,225.639689
5.78,158,226.193418
6.86,146,230.61738
6.32,152,231.13888
4.61,171,231.748274
5.06,166,236.253294
4.97,167,236.834367
6.05,155,237.370516
5.69,159,241.875536
4.97,167,242.451725
8.66,126,242.889239
5.42,162,243.450779
4.07,177,247.926502
6.32,152,248.447026
5.6,160,248.983174
8.48,128,253.361238
5.96,156,253.89348
5.51,161,254.450138
3.98,178,258.975667
9.56,116,259.362397
6.5,150,259.878037
0,200,264.467045
6.68,148,264.970967
6.23,153,265.493443
5.78,158,266.034476
3.71,181,270.644967
4.88,168,271.214321
6.32,152,271.732891
7.13,143,276.17248
5.24,164,276.754529
7.94,134,277.201808
5.87,157,281.656045
5.96,156,282.186335
6.14,154,282.719554
6.77,147,283.220546
11.9,90,287.41501
9.29,119,287.822249
9.47,117,288.222651
6.59,149,288.737316
11.27,97,292.979632
6.23,153,293.500156
8.48,128,293.939622
6.86,146,294.435732
6.5,150,305.470248
6.23,153,305.994678
6.14,154,306.531804
6.86,146,310.971391
6.86,146,311.472384
6.59,149,311.982165
9.02,122,312.400147
6.32,152,316.785046
9.47,117,317.200097
8.84,124,317.626868
9.47,117,318.014575
9.11,121,322.400451
9.47,117,322.794994
4.61,171,323.368254
9.29,119,323.787212
5.96,156,328.202386
4.25,175,328.810802
6.05,155,329.329373
6.5,150,333.756266
5.78,158,334.28265
9.83,113,334.66938
11.36,96,335.008257
5.42,162,339.488862
5.78,158,340.020128
5.24,164,340.592412
9.74,114,344.904067
9.11,121,345.307399
11.9,90,345.616002
9.2,120,346.009569
4.25,175,350.605412
3.89,179,351.2109
9.38,118,351.613256
8.3,130,352.057605
9.65,115,356.427856
9.47,117,356.822399
9.11,121,357.224755
9.74,114,357.620275
11.36,96,357.94548
5.51,161,362.429991
9.56,116,362.827464
5.42,162,363.383146
8.48,128,367.684058
9.29,119,368.08739
9.56,116,368.48291
11.72,92,368.804209
9.56,116,369.198752
7.94,134,373.544588
9.02,122,373.955733
9.38,118,374.361019
9.02,122,374.79072
4.25,175,379.325038
9.56,116,379.72544
9.74,114,380.122914
9.2,120,380.544801
10.55,105,384.80372
9.38,118,385.197287
11.81,91,385.500031
11.81,91,385.805704
7.49,139,390.205252
5.51,161,390.767769
6.14,154,391.28341
12.44,84,391.569552
5.33,163,396.024765
8.93,123,396.451536
7.85,135,396.92616
12.35,85,397.212302
5.87,157,401.677281
5.15,165,402.249565
9.56,116,402.648014
9.65,115,403.035721
11.36,96,407.292687
8.75,125,407.707738
5.6,160,408.256583
9.92,112,408.65894
4.07,177,413.187398
9.47,117,413.592684
9.56,116,413.98918
12.17,87,414.279228
10.64,104,414.654239
11.27,97,418.891673
9.38,118,419.299889
9.65,115,419.693456
10.28,108,420.056747
9.56,116,424.417233
6.41,151,424.927013
10.01,111,425.303978
9.92,112,425.684849
11.72,92,425.993452
9.74,114,430.300225
9.83,113,430.688908
9.65,115,431.075639
8.75,125,431.497526
9.56,116,435.921489
11.63,93,436.234976
12.08,88,436.540649
9.74,114,436.926403
9.74,114,437.321923
9.29,119,441.654086
12.44,84,441.944134
11.99,89,442.237111
9.74,114,442.638491
12.35,85,442.939281
9.74,114,447.240194
6.68,148,447.741186
11.72,92,448.046859
11.72,92,448.374994
9.56,116,448.776373
9.56,116,453.130997
9.2,120,453.536284
12.35,85,453.832191
9.74,114,454.222828
9.29,119,458.648745
9.83,113,459.032545
5.15,165,459.580413
3.17,187,460.223011
5.6,160,464.685062
9.74,114,465.067885
9.92,112,465.451686
9.47,117,465.83744
9.74,114,470.196948
10.1,110,470.577819
11.63,93,470.900094
7.49,139,471.369836
10.01,111,475.629731
4.88,168,476.188342
9.92,112,476.587768
9.47,117,476.982311
9.83,113,481.268574
9.83,113,481.656281
5.69,159,482.20415
11.81,91,482.528379
9.74,114,482.921945
9.56,116,487.251179
9.29,119,487.661348
9.47,117,488.063703
9.56,116,488.45727
11.63,93,492.641968
11.0,100,492.976939
11.9,90,493.27773
9.38,118,493.698641
9.38,118,494.10881
12.35,85,498.331594
12.08,88,498.647034
9.56,116,499.038648
9.56,116,499.426356
9.65,115,499.810156
4.61,171,504.262439
6.32,152,504.793706
12.35,85,505.079847
9.92,112,505.460718
9.83,113,509.904213
6.86,146,510.405205
9.29,119,510.809514
10.1,110,511.180619
12.17,87,515.393638
9.74,114,515.781345
10.1,110,516.14952
5.15,165,516.715944
9.83,113,521.019787
9.92,112,521.390891
9.56,116,521.802037
10.01,111,522.179977
9.74,114,522.593076
9.56,116,526.91352
10.1,110,527.285602
11.45,95,527.604948
9.83,113,527.992655
9.74,114,532.329701
11.27,97,532.669555
10.01,111,533.051403
9.29,119,533.455712
6.32,152,533.980142
9.92,112,538.287891
9.74,114,538.683411
10.1,110,539.062328
12.08,88,539.365072
10.64,104,539.709808
9.74,114,543.997049
9.65,115,544.388662
10.19,109,544.774416
6.23,153,545.283222
12.35,85,549.549953
9.65,115,549.93766
9.83,113,550.322437
12.08,88,550.62811
12.17,87,550.929878
9.74,114,555.265947
11.9,90,555.57455
12.26,86,555.875343
9.74,114,556.269884
9.38,118,556.675169
9.74,114,561.062999
9.56,116,561.459496
9.92,112,561.843296
9.83,113,562.224167
10.01,111,566.499688
9.38,118,566.899115
11.72,92,567.217483
9.47,117,567.615933
10.01,111,567.999733
12.35,85,572.179549
12.08,88,572.484245
9.65,115,572.885625
10.1,110,573.252823
9.74,114,573.625882
9.74,114,577.962928
6.59,149,578.483451
10.37,107,578.851627
10.82,102,579.194411
12.17,87,579.499108
9.47,117,583.874241
9.83,113,584.257065
9.83,113,584.648679
12.17,87,584.963141
9.74,114,595.852145
10.19,109,596.204695
9.56,116,596.606074
12.53,83,596.888309
12.26,86,597.177381
9.83,113,601.484153
5.51,161,602.030068
11.0,100,602.370898
9.47,117,602.771301
11.81,91,603.072092
10.37,107,607.389607
9.74,114,607.778289
9.74,114,608.156231
9.83,113,608.568353
10.01,111,612.854616
4.97,167,613.413227
12.44,84,613.698392
9.02,122,614.112467
9.83,113,614.495291
11.9,90,618.750304
9.47,117,619.139964
12.17,87,619.433918
9.65,115,619.817719
11.99,89,620.128275
11.9,90,624.441884
12.35,85,624.73584
11.99,89,625.033699
12.44,84,625.334489
12.26,86,625.621607
5.96,156,630.019202
9.65,115,630.415698
9.47,117,630.815125
5.69,159,631.363969
10.01,111,635.659024
9.74,114,636.045753
9.92,112,636.441273
10.01,111,636.840699
9.92,112,637.234266
9.74,114,641.704129
9.65,115,642.091836
6.59,149,642.612359
12.26,86,642.90729
9.83,113,647.279495
10.91,101,647.631068
12.35,85,647.912326
11.18,98,648.250226
9.83,113,648.666255
10.1,110,652.941776
10.37,107,653.294326
9.83,113,653.684962
5.06,166,654.24162
9.56,116,658.634332
11.99,89,658.947818
9.65,115,659.35408
9.74,114,659.741788
12.17,87,660.033789
9.74,114,664.335678
11.18,98,664.673579
12.35,85,664.969486
12.17,87,665.284925
6.32,152,665.828887
10.01,111,670.21281
10.01,111,670.600517
6.41,151,671.109322
10.01,111,671.500935
9.65,115,675.783293
9.74,114,676.171
11.99,89,676.489368
5.78,158,677.022588
10.01,111,677.402482
11.72,92,681.609642
12.53,83,681.8909
9.92,112,682.262005
10.91,101,682.604789
12.53,83,682.886048
10.01,111,687.208445
9.29,119,687.603965
10.73,103,687.956515
12.35,85,688.248516
9.92,112,688.640129
12.17,87,692.861938
9.74,114,693.257458
9.65,115,693.652001
5.69,159,694.185221
12.35,85,698.39238
9.92,112,698.785946
9.92,112,699.159005
9.83,113,699.545735
12.26,86,699.832853
12.53,83,703.966769
9.83,113,704.34178
9.74,114,704.736323
9.29,119,705.136726
9.92,112,705.516621
10.01,111,709.810696
10.37,107,710.168129
9.65,115,710.566579
9.74,114,710.956239
10.01,111,711.324416
9.92,112,715.643882
10.37,107,715.990572
9.83,113,716.399765
9.92,112,716.776729
12.26,86,720.924317
11.81,91,721.242686
9.83,113,721.626486
11.27,97,721.959504
12.44,84,722.237833
4.88,168,726.825864
9.56,116,727.221383
9.92,112,727.613973
12.17,87,727.913787
11.72,92,728.223367
9.92,112,732.498888
12.35,85,732.796749
9.83,113,733.183479
6.68,148,733.69912
12.53,83,733.976472
12.35,85,738.188514
12.17,87,738.487352
9.56,116,738.882871
10.01,111,739.26179
9.56,116,739.655356
10.1,110,743.971894
5.24,164,744.532458
11.54,94,744.85571
10.01,111,745.224862
9.65,115,749.570698
9.92,112,749.955475
9.92,112,750.331463
10.01,111,750.734795
9.83,113,755.161688
9.83,113,755.562091
9.74,114,755.953704
9.74,114,756.347271
9.65,115,756.743768
9.65,115,761.008546
10.01,111,761.378675
7.22,142,761.858181
10.01,111,762.235146
9.92,112,766.570239
5.87,157,767.102482
12.53,83,767.387647
11.99,89,767.69039
12.26,86,767.971649
12.53,83,772.144628
12.17,87,772.443465
5.42,162,772.993286
9.74,114,773.38197
12.26,86,773.674947
6.32,152,778.200477
12.26,86,778.510056
6.23,153,779.061831
6.86,146,779.620441
6.86,146,784.051241
7.04,144,784.543443
9.92,112,784.935056
12.35,85,785.220222
9.92,112,789.558244
10.1,110,789.936185
9.83,113,790.314127
6.59,149,790.821954
12.26,86,795.073061
9.65,115,795.457838
12.08,88,795.766441
6.41,151,796.27134
12.44,84,796.554551
9.83,113,801.004882
9.83,113,801.397472
10.01,111,801.778344
10.28,108,802.139683
12.35,85,802.426801
6.5,150,806.830255
9.65,115,807.219915
10.28,108,807.585161
12.08,88,807.876186
12.08,88,808.173069
11.45,95,812.434918
12.53,83,812.723013
9.74,114,813.113649
10.19,109,813.479872
10.19,109,813.85
10.01,111,818.139194
11.63,93,818.451703
11.45,95,818.780815
9.74,114,819.162662
10.01,111,819.536698
10.19,109,823.88351
5.87,157,824.411846
9.65,115,824.812249
10.37,107,825.164798
10.28,108,829.469617
9.83,113,829.850488
11.72,92,830.150302
5.24,164,830.705983
11.81,91,834.89654
9.56,116,835.29499
10.1,110,835.669024
11.45,95,835.9913
9.92,112,836.382914
6.5,150,840.801994
10.01,111,841.175052
10.1,110,841.55397
11.63,93,841.86355
9.74,114,846.122468
9.83,113,846.516035
10.1,110,846.906672
12.17,87,847.209415
12.08,88,847.521926
10.1,110,851.793539
9.02,122,852.219334
9.65,115,852.634386
9.29,119,853.037718
9.56,116,853.437144
12.17,87,857.612077
9.74,114,857.984158
12.17,87,858.275183
12.08,88,858.582809
10.37,107,858.939265
9.83,113,863.241154
5.24,164,863.809531
10.19,109,864.182589
9.92,112,864.552718
10.19,109,868.870233
11.81,91,869.174929
9.92,112,869.548964
11.09,99,869.881981
11.81,91,870.191561
11.0,100,874.42802
9.92,112,874.812796
10.37,107,875.179996
10.19,109,875.54817
12.08,88,875.85189
9.56,116,886.552412
11.45,95,886.874687
9.65,115,887.271184
10.01,111,887.674516
10.37,107,888.039762
10.19,109,892.291844
5.42,162,892.858268
11.81,91,893.169801
10.1,110,893.540906
12.17,87,897.779316
10.37,107,898.142608
10.37,107,898.515667
10.1,110,898.892632
10.19,109,899.272527
10.28,108,903.591017
10.01,111,903.966028
10.19,109,904.337134
10.01,111,904.715074
10.55,105,905.079343
12.35,85,909.334356
12.17,87,909.630263
10.28,108,909.995509
10.55,105,910.348059
10.64,104,910.706468
10.1,110,914.999567
9.83,113,915.398017
10.28,108,915.771076
10.01,111,916.142181
10.01,111,916.528911
10.01,111,920.851309
10.19,109,921.236086
11.27,97,921.569104
10.1,110,921.940209
10.01,111,922.313267
10.28,108,926.646408
10.28,108,927.015559
6.68,148,927.510692
12.17,87,927.804645
10.37,107,932.053799
10.19,109,932.436623
3.62,182,933.059689
10.37,107,933.43177
11.63,93,937.706315
8.12,132,938.1575
5.42,162,938.718064
10.37,107,939.083313
12.08,88,939.376287
10.55,105,943.667434
10.28,108,944.037562
9.83,113,944.426246
12.08,88,944.729966
10.37,107,948.97326
12.08,88,949.272097
10.37,107,949.638319
11.36,96,949.96743
12.17,87,950.265291
10.28,108,950.634443
10.37,107,954.897269
12.17,87,955.194152
10.64,104,955.552562
12.17,87,955.850422
12.17,87,956.147306
12.17,87,960.38474
10.28,108,960.765611
11.09,99,961.088863
10.37,107,961.474617
10.55,105,961.827167
10.55,105,966.083156
10.46,106,966.460121
10.28,108,966.830249
9.11,121,967.238465
10.28,108,967.601757
10.46,106,971.885091
11.0,100,972.230804
5.42,162,972.818713
10.55,105,973.177122
12.17,87,977.348148
10.37,107,977.715346
12.44,84,978.01223
10.46,106,978.368687
10.55,105,978.739792
12.35,85,979.030816
10.73,103,983.315126
10.64,104,983.661817
10.46,106,984.027064
12.26,86,984.323946
10.46,106,984.700911
11.54,94,988.930532
10.55,105,989.286988
12.26,86,989.584849
10.55,105,989.950094
10.64,104,990.304597
10.55,105,994.615276
9.83,113,995.004936
6.86,146,995.493232
10.46,106,995.848713
9.29,119,1000.212126
10.55,105,1000.562723
10.46,106,1000.931874
10.37,107,1001.286377
10.46,106,1001.64088
5.87,157,1006.099024
10.19,109,1006.474036
9.65,115,1006.873461
4.16,176,1011.372622
4.34,174,1011.977133
10.1,110,1012.349215
10.01,111,1012.736922
9.65,115,1017.055413
7.94,134,1017.504645
10.46,106,1017.862078
4.7,170,1018.445104
11.27,97,1018.784957
9.83,113,1023.08294
9.11,121,1023.509711
10.64,104,1023.850542
10.19,109,1024.214811
10.01,111,1028.508887
10.64,104,1028.885851
10.19,109,1029.254027
12.35,85,1029.542121
11.18,98,1029.874163
10.46,106,1033.551033
10.55,105,1033.913348
10.64,104,1034.261992
10.46,106,1034.64091
10.55,105,1034.993459
12.44,84,1038.548255
12.35,85,1038.829514
10.64,104,1039.187923
10.55,105,1039.544379
10.46,106,1039.913531
10.37,107,1043.633371
10.46,106,1044.00057
12.08,88,1044.290618
10.46,106,1044.656839
10.55,105,1045.00353
10.37,107,1048.641336
10.37,107,1049.009511
10.19,109,1049.369874
10.46,106,1049.73219
12.17,87,1050.021261
5.06,166,1053.874895
12.08,88,1054.183497
5.42,162,1054.745038
10.28,108,1055.104424
10.19,109,1058.804732
6.23,153,1059.328185
10.82,102,1059.671946
3.71,181,1060.29599
10.28,108,1064.025594
5.96,156,1064.56858
6.41,151,1065.081291
10.46,106,1065.434817
10.37,107,1069.0736
6.32,152,1069.583381
4.16,176,1070.173243
12.08,88,1070.486729
10.37,107,1074.184107
10.1,110,1074.570837
10.19,109,1074.950732
9.83,113,1075.340392
4.43,173,1079.237972
10.46,106,1079.590522
10.28,108,1079.954791
10.37,107,1080.31027
6.95,145,1084.115074
10.37,107,1084.480319
10.28,108,1084.845567
10.28,108,1085.203974
10.37,107,1085.572149
5.69,159,1089.418946
6.05,155,1089.94533
10.46,106,1090.30765
4.43,173,1094.345854
11.81,91,1094.655434
12.35,85,1094.940599
10.55,105,1095.288266
10.64,104,1095.640816
9.38,118,1099.316709
10.64,104,1099.678048
10.46,106,1100.032551
11.99,89,1100.337248
11.63,93,1100.677102
10.55,105,1104.351042
10.28,108,1104.72996
10.37,107,1105.099112
10.46,106,1105.463381
10.55,105,1105.821791
10.55,105,1109.431275
10.46,106,1109.788707
10.55,105,1110.147117
11.63,93,1110.472322
11.99,89,1110.77702
10.55,105,1114.40799
11.54,94,1114.727335
10.55,105,1115.09258
10.37,107,1115.461732
10.46,106,1115.813305
10.46,106,1119.503848
9.65,115,1119.903274
10.82,102,1120.251917
10.37,107,1120.635718
11.27,97,1120.977525
10.46,106,1124.599706
8.48,128,1125.033313
10.37,107,1125.390746
11.18,98,1125.718881
10.64,104,1126.07436
10.37,107,1129.786388
10.46,106,1130.151633
10.37,107,1130.517855
10.37,107,1130.877241
10.37,107,1131.240533
10.37,107,1134.87834
10.55,105,1135.22796
10.46,106,1135.591252
10.28,108,1135.954544
10.46,106,1139.599187
10.46,106,1139.960526
10.64,104,1140.308193
10.46,106,1140.670508
10.82,102,1141.021105
12.08,88,1141.321895
10.91,101,1144.968491
10.19,109,1145.33569
10.46,106,1145.698005
10.28,108,1146.050555
10.46,106,1149.784067
12.35,85,1150.077045
10.64,104,1150.435455
10.46,106,1150.801677
11.09,99,1151.134694
10.46,106,1161.216056
10.1,110,1161.600834
11.72,92,1161.912367
10.46,106,1162.283472
10.28,108,1162.673132
10.37,107,1166.361721
11.54,94,1166.681067
10.64,104,1167.042406
11.27,97,1167.366635
10.37,107,1167.726997
11.9,90,1168.0356
10.46,106,1171.664617
12.35,85,1171.956618
10.46,106,1172.308192
10.37,107,1172.674414
10.55,105,1173.038682
12.35,85,1176.617894
12.26,86,1176.911847
10.55,105,1177.278069
10.46,106,1177.644292
10.37,107,1178.016373
11.99,89,1181.591678
10.28,108,1181.958876
11.99,89,1182.257714
10.46,106,1182.625889
12.08,88,1182.925703
10.46,106,1186.655308
10.73,103,1187.006882
10.55,105,1187.354549
11.9,90,1187.661199
10.82,102,1188.006912
11.81,91,1191.655461
10.46,106,1192.01387
10.73,103,1192.361537
11.9,90,1192.672093
10.55,105,1193.023666
10.55,105,1196.678075
10.46,106,1197.039414
10.55,105,1197.410519
10.46,106,1197.766975
10.1,110,1198.134174
4.61,171,1202.125506
7.04,144,1202.622592
6.23,153,1203.147999
10.55,105,1203.506408
6.86,146,1207.335627
10.37,107,1207.697942
3.44,184,1208.33468
7.04,144,1212.174641
4.61,171,1212.778175
4.79,169,1213.354364
4.25,175,1217.318352
5.33,163,1217.865244
5.24,164,1218.426785
5.33,163,1222.365381
5.06,166,1222.933758
5.33,163,1223.498228
5.06,166,1227.440732
5.06,166,1228.014968
4.88,168,1228.59311
9.65,115,1228.983747
10.46,106,1232.774878
9.83,113,1233.155749
6.77,147,1233.645999
4.97,167,1234.20461
4.07,177,1238.150042
5.24,164,1238.708653
10.28,108,1239.077804
11.63,93,1242.768346
4.34,174,1243.366021
10.73,103,1243.712712
9.74,114,1244.107255
10.64,104,1244.47543
5.06,166,1248.379846
10.28,108,1248.749974
10.28,108,1249.116197
10.37,107,1249.480465
9.65,115,1253.239369
3.35,185,1253.870248
10.55,105,1254.22768
11.99,89,1254.541166
10.55,105,1258.284445
10.64,104,1258.646761
11.72,92,1258.963176
12.35,85,1259.257131
10.55,105,1259.616517
12.44,84,1263.192797
10.64,104,1263.54437
10.46,106,1263.90864
10.55,105,1264.263142
10.28,108,1264.654756
10.64,104,1268.344322
10.46,106,1268.715427
11.09,99,1269.047468
10.55,105,1269.41076
10.55,105,1269.760381
12.08,88,1273.396234
10.64,104,1273.753666
11.63,93,1274.064223
10.55,105,1274.445093
11.99,89,1274.762486
11.9,90,1275.063277
10.64,104,1278.714755
10.64,104,1279.069257
12.35,85,1279.357353
11.81,91,1279.677676
12.26,86,1279.96577
10.46,106,1283.629944
10.55,105,1283.98933
10.46,106,1284.356529
10.73,103,1284.705172
12.17,87,1285.014752
10.64,104,1288.685765
10.28,108,1289.043195
12.08,88,1289.343009
10.37,107,1289.711184
10.64,104,1290.056898
10.55,105,1293.722048
11.9,90,1294.027721
10.64,104,1294.385157
10.64,104,1294.749423
10.64,104,1295.103927
10.73,103,1298.800328
10.64,104,1299.142136
10.46,106,1299.505428
10.46,106,1299.873603
12.44,84,1300.170487
11.81,91,1303.812199
10.46,106,1304.176469
10.55,105,1304.538784
10.37,107,1304.909889
10.37,107,1305.278065
10.55,105,1308.991068
10.55,105,1309.349478
10.37,107,1309.716676
10.55,105,1310.084852
12.35,85,1310.375876
10.73,103,1314.064465
10.46,106,1314.437523
12.17,87,1314.732454
10.46,106,1315.106489
10.64,104,1315.458062
10.73,103,1319.111495
10.55,105,1319.468926
10.46,106,1319.831243
10.37,107,1320.203325
10.64,104,1320.573453
11.09,99,1324.201493
12.26,86,1324.497401
12.17,87,1324.805027
10.55,105,1325.166368
10.55,105,1325.51794
10.46,106,1329.199692
10.64,104,1329.552242
10.46,106,1329.916511
10.28,108,1330.289569
12.17,87,1330.592312
11.81,91,1334.248674
10.64,104,1334.61099
10.64,104,1334.969399
10.46,106,1335.345387
11.9,90,1335.648131
10.82,102,1335.999704
12.17,87,1339.601377
10.82,102,1339.943184
10.73,103,1340.291827
12.17,87,1340.587735
11.9,90,1340.891455
10.55,105,1344.617154
10.19,109,1344.978494
10.55,105,1345.348622
10.37,107,1345.712891
10.46,106,1346.063488
10.46,106,1349.741333
10.46,106,1350.102673
10.46,106,1350.464012
10.55,105,1350.830235
10.91,101,1351.163252
10.46,106,1354.819614
6.41,151,1355.341114
11.63,93,1355.6546
10.37,107,1356.014962
10.64,104,1359.666441
10.73,103,1360.022897
12.26,86,1360.316852
11.54,94,1360.64401
6.86,146,1361.139143
10.46,106,1364.854099
10.46,106,1365.206649
10.82,102,1365.563105
10.55,105,1365.911748
12.26,86,1366.206679
12.17,87,1369.781007
10.64,104,1370.128674
10.55,105,1370.489036
10.82,102,1370.839633
10.64,104,1371.197066
12.17,87,1374.843661
12.26,86,1375.138592
12.26,86,1375.43157
10.55,105,1375.797792
4.88,168,1376.361286
10.1,110,1380.044015
7.04,144,1380.537194
6.86,146,1381.038186
11.63,93,1381.361438
11.99,89,1384.070505
10.55,105,1384.431844
10.64,104,1384.795136
12.17,87,1385.083231
10.64,104,1385.439688
10.55,105,1388.184888
10.46,106,1388.55404
7.04,144,1389.04722
10.55,105,1389.405629
10.64,104,1389.754272
12.44,84,1392.617641
10.73,103,1393.055154
10.46,106,1393.453603
10.82,102,1393.878421
10.46,106,1394.271011
10.64,104,1397.155865
2.27,197,1397.864871
10.46,106,1398.22328
12.17,87,1398.516259
5.42,162,1401.473379
10.55,105,1401.845461
7.04,144,1402.359149
10.73,103,1402.712675
11.54,94,1405.458852
10.64,104,1405.812379
10.64,104,1406.162976
10.82,102,1406.512595
12.17,87,1406.817292
10.64,104,1415.950383
10.64,104,1416.299027
10.64,104,1416.669155
10.55,105,1417.026595
12.17,87,1417.336167
5.87,157,1420.346025
10.73,103,1420.710294
10.46,106,1421.073586
6.32,152,1421.58532
10.64,104,1424.408649
6.77,147,1424.911594
10.1,110,1425.280746
6.5,150,1425.791503
10.28,108,1428.565026
10.55,105,1428.952732
10.64,104,1429.311142
6.68,148,1429.81604
4.79,169,1432.766325
10.55,105,1433.123758
9.83,113,1433.507559
10.46,106,1433.876713
10.73,103,1434.227308
10.55,105,1436.968602
10.37,107,1437.339707
6.14,154,1437.868044
10.55,105,1438.248915
6.5,150,1441.138651
6.68,148,1441.638667
10.37,107,1442.009771
10.64,104,1442.381853
11.81,91,1442.705105
10.73,103,1445.444446
10.19,109,1445.809692
10.64,104,1446.186656
10.46,106,1446.554832
10.37,107,1449.395739
10.28,108,1449.77075
10.28,108,1450.138925
10.55,105,1450.50124
6.59,149,1451.009068
10.64,104,1453.763059
10.55,105,1454.117562
10.46,106,1454.486714
10.55,105,1454.845123
11.72,92,1455.157633
11.54,94,1457.920413
10.55,105,1458.273939
10.55,105,1458.642114
10.64,104,1458.988804
10.37,107,1459.352097
12.35,85,1462.034796
10.46,106,1462.412737
10.37,107,1462.790678
10.46,106,1463.146158
10.46,106,1463.507496
10.37,107,1466.196055
10.46,106,1466.56423
10.46,106,1466.928499
10.37,107,1467.296674
10.37,107,1467.671686
